file,x,y
2-3/raw/tess2025127111927-s0092-2-3-0289-s_ffic.fits,1635.3472811168194,304.6906241053109
2-3/raw/tess2025127112247-s0092-2-3-0289-s_ffic.fits,1635.3380973793332,304.64410966708374
2-3/raw/tess2025127112607-s0092-2-3-0289-s_ffic.fits,1635.3321642249061,304.6021426101877
2-3/raw/tess2025127112927-s0092-2-3-0289-s_ffic.fits,1635.3245058257332,304.55664275812495
2-3/raw/tess2025127113247-s0092-2-3-0289-s_ffic.fits,1635.3175858772424,304.50991847414804
2-3/raw/tess2025127113607-s0092-2-3-0289-s_ffic.fits,1635.3101996982055,304.4647305772854
2-3/raw/tess2025127113927-s0092-2-3-0289-s_ffic.fits,1635.3044168740103,304.41965522958094
2-3/raw/tess2025127114247-s0092-2-3-0289-s_ffic.fits,1635.2952978153671,304.373290845583
2-3/raw/tess2025127114607-s0092-2-3-0289-s_ffic.fits,1635.2860696500647,304.32724137073757
2-3/raw/tess2025127114927-s0092-2-3-0289-s_ffic.fits,1635.2794619098593,304.28202381750873
2-3/raw/tess2025127115247-s0092-2-3-0289-s_ffic.fits,1635.2740303525864,304.2372092887752
2-3/raw/tess2025127115607-s0092-2-3-0289-s_ffic.fits,1635.2678985651216,304.1911289484078
2-3/raw/tess2025127115927-s0092-2-3-0289-s_ffic.fits,1635.2595943721699,304.1475375623919
2-3/raw/tess2025127120247-s0092-2-3-0289-s_ffic.fits,1635.2540643085047,304.1041610255991
2-3/raw/tess2025127120607-s0092-2-3-0289-s_ffic.fits,1635.2455469441898,304.0586504329681
2-3/raw/tess2025127120927-s0092-2-3-0289-s_ffic.fits,1635.239802829583,304.0111867013838
2-3/raw/tess2025127121247-s0092-2-3-0289-s_ffic.fits,1635.2335078667313,303.9672633312311
2-3/raw/tess2025127121607-s0092-2-3-0289-s_ffic.fits,1635.2264964251306,303.9224079085451
2-3/raw/tess2025127121927-s0092-2-3-0289-s_ffic.fits,1635.218728555257,303.8775521733712
2-3/raw/tess2025127122247-s0092-2-3-0289-s_ffic.fits,1635.2120148871932,303.831161736976
2-3/raw/tess2025127122607-s0092-2-3-0289-s_ffic.fits,1635.2045168876691,303.78637699780745
2-3/raw/tess2025127122927-s0092-2-3-0289-s_ffic.fits,1635.1980390134415,303.73933069864665
2-3/raw/tess2025127123247-s0092-2-3-0289-s_ffic.fits,1635.1890525409865,303.694069460908
2-3/raw/tess2025127123607-s0092-2-3-0289-s_ffic.fits,1635.1851141290708,303.6496605142569
2-3/raw/tess2025127123927-s0092-2-3-0289-s_ffic.fits,1635.1775292789557,303.6035958901204
2-3/raw/tess2025127124247-s0092-2-3-0289-s_ffic.fits,1635.1686887154035,303.55871547252394
2-3/raw/tess2025127124607-s0092-2-3-0289-s_ffic.fits,1635.161501735802,303.5109471369809
2-3/raw/tess2025127124927-s0092-2-3-0289-s_ffic.fits,1635.1534690578671,303.46484037488057
2-3/raw/tess2025127125247-s0092-2-3-0289-s_ffic.fits,1635.1451119798562,303.41928650089227
2-3/raw/tess2025127125607-s0092-2-3-0289-s_ffic.fits,1635.1403838062456,303.3721178738405
2-3/raw/tess2025127125927-s0092-2-3-0289-s_ffic.fits,1635.1324709119683,303.328257838712
2-3/raw/tess2025127130247-s0092-2-3-0289-s_ffic.fits,1635.1251496471941,303.280613825287
2-3/raw/tess2025127130607-s0092-2-3-0289-s_ffic.fits,1635.120486786546,303.23781470981993
2-3/raw/tess2025127130927-s0092-2-3-0289-s_ffic.fits,1635.1129829156112,303.1909773295615
2-3/raw/tess2025127131247-s0092-2-3-0289-s_ffic.fits,1635.104992391633,303.1440312992337
2-3/raw/tess2025127131607-s0092-2-3-0289-s_ffic.fits,1635.0969646701665,303.1020384077716
2-3/raw/tess2025127131927-s0092-2-3-0289-s_ffic.fits,1635.0908322652053,303.0562872329731
2-3/raw/tess2025127132247-s0092-2-3-0289-s_ffic.fits,1635.0843027067644,303.00729841856014
2-3/raw/tess2025127132607-s0092-2-3-0289-s_ffic.fits,1635.0779430379337,302.96172926077776
2-3/raw/tess2025127132927-s0092-2-3-0289-s_ffic.fits,1635.0682837508675,302.9145481727006
2-3/raw/tess2025127133247-s0092-2-3-0289-s_ffic.fits,1635.0617466060721,302.8704878297082
2-3/raw/tess2025127133607-s0092-2-3-0289-s_ffic.fits,1635.0557723422658,302.82404974740086
2-3/raw/tess2025127133927-s0092-2-3-0289-s_ffic.fits,1635.047370395916,302.7783946363468
2-3/raw/tess2025127134247-s0092-2-3-0289-s_ffic.fits,1635.0413753298121,302.7302078814653
2-3/raw/tess2025127134607-s0092-2-3-0289-s_ffic.fits,1635.0318867108442,302.6849416692079
2-3/raw/tess2025127134927-s0092-2-3-0289-s_ffic.fits,1635.0249744690905,302.6381596412709
2-3/raw/tess2025127135247-s0092-2-3-0289-s_ffic.fits,1635.0157686176906,302.59173565522207
2-3/raw/tess2025127135607-s0092-2-3-0289-s_ffic.fits,1635.0121362653874,302.5464381871915
2-3/raw/tess2025127135927-s0092-2-3-0289-s_ffic.fits,1635.0022233448929,302.5009088227601
2-3/raw/tess2025127140247-s0092-2-3-0289-s_ffic.fits,1634.9945108999273,302.45322841280205
2-3/raw/tess2025127140607-s0092-2-3-0289-s_ffic.fits,1634.9903250456457,302.4077308302832
2-3/raw/tess2025127140927-s0092-2-3-0289-s_ffic.fits,1634.9827243645666,302.36431015306323
2-3/raw/tess2025127141247-s0092-2-3-0289-s_ffic.fits,1634.973736355455,302.317674091784
