file,mjd,jd,ra,dec,x,y
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127122607-s0092-2-3-0289-s_ffic.fits,60802.521798125,2460803.021798125,288.26648,-18.70935,1635.2045168876691,303.78637699780745
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127122927-s0092-2-3-0289-s_ffic.fits,60802.524113148145,2460803.024113148,288.26621,-18.70935,1635.1980390134415,303.73933069864665
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127123247-s0092-2-3-0289-s_ffic.fits,60802.52642818287,2460803.026428183,288.26594,-18.70934,1635.1890525409865,303.694069460908
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127123607-s0092-2-3-0289-s_ffic.fits,60802.528743206014,2460803.028743206,288.26567,-18.70934,1635.1851141290708,303.6496605142569
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127123927-s0092-2-3-0289-s_ffic.fits,60802.53105824074,2460803.0310582407,288.2654,-18.70933,1635.1775292789557,303.6035958901204
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127124247-s0092-2-3-0289-s_ffic.fits,60802.53337326388,2460803.0333732637,288.26513,-18.70933,1635.1686887154035,303.55871547252394
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127124607-s0092-2-3-0289-s_ffic.fits,60802.53568829861,2460803.0356882988,288.26486,-18.70932,1635.161501735802,303.5109471369809
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127124927-s0092-2-3-0289-s_ffic.fits,60802.538003321766,2460803.0380033217,288.26459,-18.70932,1635.1534690578671,303.46484037488057
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127125247-s0092-2-3-0289-s_ffic.fits,60802.54031835069,2460803.040318351,288.26432,-18.70931,1635.1451119798562,303.41928650089227
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127125607-s0092-2-3-0289-s_ffic.fits,60802.542633379635,2460803.04263338,288.26405,-18.70931,1635.1403838062456,303.3721178738405
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127125927-s0092-2-3-0289-s_ffic.fits,60802.54494840857,2460803.0449484084,288.26378,-18.7093,1635.1324709119683,303.328257838712
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127130247-s0092-2-3-0289-s_ffic.fits,60802.547263437504,2460803.0472634374,288.26351,-18.7093,1635.1251496471941,303.280613825287
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127130607-s0092-2-3-0289-s_ffic.fits,60802.54957846065,2460803.049578461,288.26324,-18.70929,1635.120486786546,303.23781470981993
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127130927-s0092-2-3-0289-s_ffic.fits,60802.55189349537,2460803.0518934955,288.26297,-18.70929,1635.1129829156112,303.1909773295615
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127131247-s0092-2-3-0289-s_ffic.fits,60802.554208518515,2460803.0542085185,288.2627,-18.70928,1635.104992391633,303.1440312992337
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127131607-s0092-2-3-0289-s_ffic.fits,60802.55652355324,2460803.056523553,288.26243,-18.70928,1635.0969646701665,303.1020384077716
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127131927-s0092-2-3-0289-s_ffic.fits,60802.558838576384,2460803.0588385765,288.26216,-18.70927,1635.0908322652053,303.0562872329731
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127132247-s0092-2-3-0289-s_ffic.fits,60802.56115361111,2460803.061153611,288.26189,-18.70926,1635.0843027067644,303.00729841856014
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127132607-s0092-2-3-0289-s_ffic.fits,60802.56346863425,2460803.063468634,288.26161,-18.70926,1635.0779430379337,302.96172926077776
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127132927-s0092-2-3-0289-s_ffic.fits,60802.56578366898,2460803.065783669,288.26134,-18.70925,1635.0682837508675,302.9145481727006
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127133247-s0092-2-3-0289-s_ffic.fits,60802.568098692136,2460803.068098692,288.26107,-18.70925,1635.0617466060721,302.8704878297082
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127133607-s0092-2-3-0289-s_ffic.fits,60802.57041372685,2460803.070413727,288.2608,-18.70924,1635.0557723422658,302.82404974740086
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127133927-s0092-2-3-0289-s_ffic.fits,60802.572728750005,2460803.07272875,288.26053,-18.70924,1635.047370395916,302.7783946363468
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127134247-s0092-2-3-0289-s_ffic.fits,60802.57504378472,2460803.075043785,288.26026,-18.70923,1635.0413753298121,302.7302078814653
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127134607-s0092-2-3-0289-s_ffic.fits,60802.577358807874,2460803.077358808,288.25999,-18.70923,1635.0318867108442,302.6849416692079
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127134927-s0092-2-3-0289-s_ffic.fits,60802.57967384259,2460803.0796738425,288.25972,-18.70922,1635.0249744690905,302.6381596412709
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127135247-s0092-2-3-0289-s_ffic.fits,60802.58198886574,2460803.0819888655,288.25945,-18.70921,1635.0157686176906,302.59173565522207
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127135607-s0092-2-3-0289-s_ffic.fits,60802.58430390047,2460803.0843039006,288.25918,-18.70921,1635.0121362653874,302.5464381871915
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127135927-s0092-2-3-0289-s_ffic.fits,60802.58661892361,2460803.0866189236,288.25891,-18.7092,1635.0022233448929,302.5009088227601
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127140247-s0092-2-3-0289-s_ffic.fits,60802.58893395834,2460803.088933958,288.25863,-18.7092,1634.9945108999273,302.45322841280205
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127140607-s0092-2-3-0289-s_ffic.fits,60802.59124898148,2460803.0912489817,288.25836,-18.70919,1634.9903250456457,302.4077308302832
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127140927-s0092-2-3-0289-s_ffic.fits,60802.593564016206,2460803.0935640163,288.25809,-18.70919,1634.9827243645666,302.36431015306323
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127141247-s0092-2-3-0289-s_ffic.fits,60802.59587903935,2460803.0958790393,288.25782,-18.70918,1634.973736355455,302.317674091784
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127141607-s0092-2-3-0289-s_ffic.fits,60802.59819406828,2460803.0981940683,288.25755,-18.70917,1634.9695928203905,302.2697711878188
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127141927-s0092-2-3-0289-s_ffic.fits,60802.60050909722,2460803.1005090973,288.25728,-18.70917,1634.9585024842254,302.22408784954507
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127142247-s0092-2-3-0289-s_ffic.fits,60802.60282412616,2460803.1028241264,288.25701,-18.70916,1634.9530828906913,302.18131956782753
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127142607-s0092-2-3-0289-s_ffic.fits,60802.60513915509,2460803.105139155,288.25673,-18.70916,1634.9459242879623,302.13120247132275
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127142927-s0092-2-3-0289-s_ffic.fits,60802.60745418403,2460803.107454184,288.25646,-18.70915,1634.9393599258128,302.08666512279996
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127143247-s0092-2-3-0289-s_ffic.fits,60802.60976921297,2460803.109769213,288.25619,-18.70914,1634.9309211293664,302.03917467270554
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127143607-s0092-2-3-0289-s_ffic.fits,60802.6120842419,2460803.112084242,288.25592,-18.70914,1634.921556265388,301.9931756201484
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127143927-s0092-2-3-0289-s_ffic.fits,60802.61439927084,2460803.1143992706,288.25565,-18.70913,1634.915397811107,301.9456410340973
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127144247-s0092-2-3-0289-s_ffic.fits,60802.61671429977,2460803.1167142997,288.25538,-18.70913,1634.9068850522106,301.89972843206704
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127144607-s0092-2-3-0289-s_ffic.fits,60802.61902932871,2460803.1190293287,288.2551,-18.70912,1634.9015461341887,301.85078693252
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127144927-s0092-2-3-0289-s_ffic.fits,60802.62134435764,2460803.1213443577,288.25483,-18.70911,1634.8924123865986,301.8061983244187
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127145247-s0092-2-3-0289-s_ffic.fits,60802.623659386576,2460803.1236593868,288.25456,-18.70911,1634.886558667541,301.7613916199083
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127145607-s0092-2-3-0289-s_ffic.fits,60802.62597441551,2460803.1259744153,288.25429,-18.7091,1634.8785147579254,301.71497422702794
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127145927-s0092-2-3-0289-s_ffic.fits,60802.628289444445,2460803.1282894444,288.25401,-18.7091,1634.8717926220731,301.6677065634504
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127150247-s0092-2-3-0289-s_ffic.fits,60802.63060447338,2460803.1306044734,288.25374,-18.70909,1634.864861729133,301.6222316057326
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127150607-s0092-2-3-0289-s_ffic.fits,60802.63291950231,2460803.1329195024,288.25347,-18.70908,1634.856521831952,301.5754703602049
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127150927-s0092-2-3-0289-s_ffic.fits,60802.63523453125,2460803.135234531,288.2532,-18.70908,1634.850998955288,301.52928954780583
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127151247-s0092-2-3-0289-s_ffic.fits,60802.63754956018,2460803.13754956,288.25293,-18.70907,1634.8418868685244,301.48575226796663
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127151607-s0092-2-3-0289-s_ffic.fits,60802.63986458912,2460803.139864589,288.25265,-18.70906,1634.836361215014,301.4369861711789
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127151927-s0092-2-3-0289-s_ffic.fits,60802.64217961805,2460803.142179618,288.25238,-18.70906,1634.8277784513982,301.39144020776007
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127152247-s0092-2-3-0289-s_ffic.fits,60802.64449464699,2460803.144494647,288.25211,-18.70905,1634.8205270569758,301.34351982185456
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127152607-s0092-2-3-0289-s_ffic.fits,60802.64680967592,2460803.1468096757,288.25184,-18.70905,1634.8123458636187,301.2958918476313
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127152927-s0092-2-3-0289-s_ffic.fits,60802.64912470486,2460803.1491247048,288.25156,-18.70904,1634.8047299068742,301.24833861976504
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127153247-s0092-2-3-0289-s_ffic.fits,60802.6514397338,2460803.151439734,288.25129,-18.70903,1634.7962150958526,301.20346790195174
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127153607-s0092-2-3-0289-s_ffic.fits,60802.65375476273,2460803.153754763,288.25102,-18.70903,1634.7890821624828,301.1543718228062
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127153927-s0092-2-3-0289-s_ffic.fits,60802.65606979167,2460803.156069792,288.25074,-18.70902,1634.7814451743611,301.1106763610831
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127154247-s0092-2-3-0289-s_ffic.fits,60802.65838482638,2460803.1583848265,288.25047,-18.70901,1634.7748643796954,301.06135591658096
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127154607-s0092-2-3-0289-s_ffic.fits,60802.66069984954,2460803.1606998495,288.2502,-18.70901,1634.7678819477223,301.01825564619446
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127154927-s0092-2-3-0289-s_ffic.fits,60802.66301488425,2460803.163014884,288.24993,-18.709,1634.759162680195,300.9718239761319
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127155247-s0092-2-3-0289-s_ffic.fits,60802.66532990741,2460803.1653299076,288.24965,-18.70899,1634.7544743733943,300.9245907119877
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127155607-s0092-2-3-0289-s_ffic.fits,60802.667644942136,2460803.167644942,288.24938,-18.70899,1634.7455162337133,300.87808142869005
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127155927-s0092-2-3-0289-s_ffic.fits,60802.66995996528,2460803.169959965,288.24911,-18.70898,1634.7382390224511,300.83265727504875
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127160247-s0092-2-3-0289-s_ffic.fits,60802.672275000004,2460803.172275,288.24883,-18.70897,1634.7301513016248,300.7856401482808
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127160607-s0092-2-3-0289-s_ffic.fits,60802.67459002315,2460803.1745900232,288.24856,-18.70897,1634.724454632101,300.73972680317826
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127160927-s0092-2-3-0289-s_ffic.fits,60802.67690505787,2460803.176905058,288.24829,-18.70896,1634.7148003675059,300.6929180482682
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127161247-s0092-2-3-0289-s_ffic.fits,60802.679220081016,2460803.179220081,288.24801,-18.70895,1634.7057154035335,300.64358565299176
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127161607-s0092-2-3-0289-s_ffic.fits,60802.68153511574,2460803.181535116,288.24774,-18.70894,1634.6982682685511,300.59718420307786
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127161927-s0092-2-3-0289-s_ffic.fits,60802.683850138885,2460803.183850139,288.24747,-18.70894,1634.6911146510524,300.5496467210548
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127162247-s0092-2-3-0289-s_ffic.fits,60802.68616517361,2460803.1861651735,288.24719,-18.70893,1634.6809150287966,300.5004584010967
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127162607-s0092-2-3-0289-s_ffic.fits,60802.68848019675,2460803.1884801965,288.24692,-18.70892,1634.6744866569506,300.4572939143227
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127162927-s0092-2-3-0289-s_ffic.fits,60802.69079523148,2460803.1907952316,288.24665,-18.70892,1634.6692001257984,300.411145034077
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127163247-s0092-2-3-0289-s_ffic.fits,60802.69311025463,2460803.1931102546,288.24637,-18.70891,1634.6595370395069,300.3642905613601
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127163607-s0092-2-3-0289-s_ffic.fits,60802.69542528935,2460803.195425289,288.2461,-18.7089,1634.6558281967864,300.31739833197645
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127163927-s0092-2-3-0289-s_ffic.fits,60802.697740312506,2460803.1977403127,288.24582,-18.7089,1634.6458011006682,300.2705502382269
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127164247-s0092-2-3-0289-s_ffic.fits,60802.70005534722,2460803.2000553473,288.24555,-18.70889,1634.6383632026125,300.2249483482639
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127164607-s0092-2-3-0289-s_ffic.fits,60802.702370370374,2460803.2023703703,288.24528,-18.70888,1634.6305684508113,300.17891940851666
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127164927-s0092-2-3-0289-s_ffic.fits,60802.704685405086,2460803.204685405,288.245,-18.70887,1634.6250968610157,300.1317593466253
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127165247-s0092-2-3-0289-s_ffic.fits,60802.70700042824,2460803.2070004283,288.24473,-18.70887,1634.6151605502637,300.08505735396204
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127165607-s0092-2-3-0289-s_ffic.fits,60802.70931546297,2460803.209315463,288.24445,-18.70886,1634.6086179793915,300.0374540614851
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127165927-s0092-2-3-0289-s_ffic.fits,60802.711630491896,2460803.211630492,288.24418,-18.70885,1634.5979169605066,299.9904584844608
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127170247-s0092-2-3-0289-s_ffic.fits,60802.71394552084,2460803.213945521,288.24391,-18.70885,1634.5950827515535,299.94172244124996
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127170607-s0092-2-3-0289-s_ffic.fits,60802.71626054977,2460803.2162605496,288.24363,-18.70884,1634.5844476381174,299.8956187033592
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127170927-s0092-2-3-0289-s_ffic.fits,60802.71857557871,2460803.2185755786,288.24336,-18.70883,1634.5766776616854,299.8488131593174
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127171247-s0092-2-3-0289-s_ffic.fits,60802.72089061343,2460803.2208906133,288.24308,-18.70882,1634.5667379418912,299.8018582538482
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127171607-s0092-2-3-0289-s_ffic.fits,60802.723205636576,2460803.2232056367,288.24281,-18.70882,1634.5632490915916,299.7546044130082
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127171927-s0092-2-3-0289-s_ffic.fits,60802.7255206713,2460803.2255206713,288.24253,-18.70881,1634.554684327176,299.7072608268986
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127172247-s0092-2-3-0289-s_ffic.fits,60802.727835694444,2460803.2278356943,288.24226,-18.7088,1634.5476002204687,299.66229900272094
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127172607-s0092-2-3-0289-s_ffic.fits,60802.73015072917,2460803.230150729,288.24198,-18.70879,1634.5372838519863,299.6161557488888
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127172927-s0092-2-3-0289-s_ffic.fits,60802.73246575231,2460803.2324657524,288.24171,-18.70879,1634.5358172051806,299.5684580888877
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127173247-s0092-2-3-0289-s_ffic.fits,60802.73478078704,2460803.234780787,288.24144,-18.70878,1634.5258069286283,299.52258525459337
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127173607-s0092-2-3-0289-s_ffic.fits,60802.73709581018,2460803.23709581,288.24116,-18.70877,1634.5182950808094,299.4745325193734
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127173927-s0092-2-3-0289-s_ffic.fits,60802.73941084491,2460803.239410845,288.24089,-18.70876,1634.5063698623244,299.4305330114872
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127174247-s0092-2-3-0289-s_ffic.fits,60802.74172586805,2460803.241725868,288.24061,-18.70876,1634.4992252284862,299.38267641385454
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127174607-s0092-2-3-0289-s_ffic.fits,60802.74404090278,2460803.2440409027,288.24034,-18.70875,1634.4922057930455,299.3353442205178
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127174927-s0092-2-3-0289-s_ffic.fits,60802.74635592592,2460803.2463559257,288.24006,-18.70874,1634.4853857833857,299.2872789057755
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127175247-s0092-2-3-0289-s_ffic.fits,60802.748670960646,2460803.248670961,288.23979,-18.70873,1634.4740333968882,299.2395034107501
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127175607-s0092-2-3-0289-s_ffic.fits,60802.75098598958,2460803.2509859893,288.23951,-18.70873,1634.466893414924,299.19175737940805
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127175927-s0092-2-3-0289-s_ffic.fits,60802.753301018514,2460803.2533010184,288.23924,-18.70872,1634.4581076175853,299.14621511224215
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127180247-s0092-2-3-0289-s_ffic.fits,60802.75561605324,2460803.255616053,288.23896,-18.70871,1634.4510756154937,299.0980456150963
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127180607-s0092-2-3-0289-s_ffic.fits,60802.75793107638,2460803.2579310765,288.23868,-18.7087,1634.4439791539523,299.05192812645265
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127180927-s0092-2-3-0289-s_ffic.fits,60802.76024611111,2460803.260246111,288.23841,-18.70869,1634.4335868127785,299.0060061663293
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127181247-s0092-2-3-0289-s_ffic.fits,60802.76256113426,2460803.262561134,288.23813,-18.70869,1634.426917711264,298.9576394313985
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127181607-s0092-2-3-0289-s_ffic.fits,60802.76487616898,2460803.264876169,288.23786,-18.70868,1634.4206057373083,298.9117523981102
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127181927-s0092-2-3-0289-s_ffic.fits,60802.767191192135,2460803.267191192,288.23758,-18.70867,1634.4108135094355,298.86566594299774
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127182247-s0092-2-3-0289-s_ffic.fits,60802.76950622685,2460803.2695062268,288.23731,-18.70866,1634.405602935035,298.81997536866754
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127182607-s0092-2-3-0289-s_ffic.fits,60802.771821250004,2460803.27182125,288.23703,-18.70866,1634.397624840014,298.7712341393591
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127182927-s0092-2-3-0289-s_ffic.fits,60802.774136284715,2460803.274136285,288.23676,-18.70865,1634.3903557279464,298.7260535135466
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127183247-s0092-2-3-0289-s_ffic.fits,60802.77645130787,2460803.276451308,288.23648,-18.70864,1634.3798943300542,298.6774558469173
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127183607-s0092-2-3-0289-s_ffic.fits,60802.7787663426,2460803.2787663424,288.2362,-18.70863,1634.3728674489007,298.6289268425116
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127183927-s0092-2-3-0289-s_ffic.fits,60802.781081371526,2460803.2810813715,288.23593,-18.70862,1634.362184581635,298.5833252759226
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127184247-s0092-2-3-0289-s_ffic.fits,60802.78339640047,2460803.2833964005,288.23565,-18.70861,1634.3569422195826,298.5343673153561
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127184607-s0092-2-3-0289-s_ffic.fits,60802.78571143518,2460803.285711435,288.23538,-18.70861,1634.3485471462525,298.4875975209771
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127184927-s0092-2-3-0289-s_ffic.fits,60802.78802645834,2460803.288026458,288.2351,-18.7086,1634.341323059896,298.4388062917339
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127185247-s0092-2-3-0289-s_ffic.fits,60802.79034149306,2460803.290341493,288.23482,-18.70859,1634.3310402885365,298.39212201078095
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127185607-s0092-2-3-0289-s_ffic.fits,60802.792656516205,2460803.292656516,288.23455,-18.70858,1634.3238387299034,298.3465081185502
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127185927-s0092-2-3-0289-s_ffic.fits,60802.79497155093,2460803.294971551,288.23427,-18.70857,1634.3163228400854,298.2992201379696
/home/adina/.eleanor/ffis/s0092/2-3/raw/tess2025127190247-s0092-2-3-0289-s_ffic.fits,60802.797286574074,2460803.2972865743,288.23399,-18.70857,1634.309165996032,298.2523843879624
