file,mjd,jd,ra,dec,x,y
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139165607-s0092-1-2-0289-s_ffic.fits,60814.71115015047,2460815.2111501503,286.34967,-18.69815,555.749795623654,37.93295528117011
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139165927-s0092-1-2-0289-s_ffic.fits,60814.71346511574,2460815.2134651155,286.34925,-18.69817,555.7539053424341,38.003978561952124
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139170247-s0092-1-2-0289-s_ffic.fits,60814.715780081024,2460815.215780081,286.34884,-18.69818,555.7606311693371,38.076463308915166
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139170607-s0092-1-2-0289-s_ffic.fits,60814.71809504629,2460815.2180950465,286.34842,-18.6982,555.76187311853,38.154310003596066
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139170927-s0092-1-2-0289-s_ffic.fits,60814.72041001158,2460815.2204100117,286.348,-18.69822,555.7617246350736,38.22536476735532
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139171247-s0092-1-2-0289-s_ffic.fits,60814.72272497685,2460815.222724977,286.34759,-18.69823,555.7786644317902,38.29499919733333
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139171607-s0092-1-2-0289-s_ffic.fits,60814.72503994213,2460815.225039942,286.34717,-18.69825,555.7783242178193,38.3666831030133
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139171927-s0092-1-2-0289-s_ffic.fits,60814.7273549074,2460815.2273549074,286.34675,-18.69826,555.7797285041843,38.44031845324147
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139172247-s0092-1-2-0289-s_ffic.fits,60814.729669872686,2460815.2296698727,286.34633,-18.69828,555.786943082562,38.514264493819866
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139172607-s0092-1-2-0289-s_ffic.fits,60814.73198483796,2460815.231984838,286.34592,-18.6983,555.7894721740555,38.588419796286935
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139172927-s0092-1-2-0289-s_ffic.fits,60814.73429980324,2460815.234299803,286.3455,-18.69831,555.7936572253639,38.65933792502606
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139173247-s0092-1-2-0289-s_ffic.fits,60814.736614768524,2460815.2366147684,286.34508,-18.69833,555.7985812592132,38.73601493842663
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139173607-s0092-1-2-0289-s_ffic.fits,60814.738929733794,2460815.2389297336,286.34467,-18.69834,555.8020931616262,38.80093700490228
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025139173927-s0092-1-2-0289-s_ffic.fits,60814.74124469908,2460815.241244699,286.34425,-18.69836,555.8011770608338,38.86732318096699
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140070247-s0092-1-2-0289-s_ffic.fits,60815.29915168982,2460815.7991516897,286.24335,-18.70195,556.8885770685503,56.3348803041778
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140070607-s0092-1-2-0289-s_ffic.fits,60815.30146665509,2460815.801466655,286.24293,-18.70196,556.8888443333512,56.4094833637248
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140070927-s0092-1-2-0289-s_ffic.fits,60815.30378162037,2460815.80378162,286.24251,-18.70198,556.8887104859871,56.483800731808
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140071247-s0092-1-2-0289-s_ffic.fits,60815.306096597225,2460815.806096597,286.24209,-18.70199,556.8900459914689,56.5490499860866
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140071607-s0092-1-2-0289-s_ffic.fits,60815.308411562495,2460815.8084115623,286.24166,-18.702,556.9057303018618,56.63287890211285
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140071927-s0092-1-2-0289-s_ffic.fits,60815.31072652778,2460815.8107265276,286.24124,-18.70202,556.90208723536,56.704982385986156
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140072247-s0092-1-2-0289-s_ffic.fits,60815.31304149305,2460815.813041493,286.24082,-18.70203,556.9061601372443,56.77078802950756
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140072607-s0092-1-2-0289-s_ffic.fits,60815.3153564699,2460815.8153564697,286.2404,-18.70204,556.9139981753557,56.84288375162565
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140072927-s0092-1-2-0289-s_ffic.fits,60815.31767143519,2460815.817671435,286.23998,-18.70205,556.9194530861203,56.92139320565258
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140073247-s0092-1-2-0289-s_ffic.fits,60815.31998640046,2460815.8199864007,286.23956,-18.70207,556.919326194036,56.98752194166889
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140073607-s0092-1-2-0289-s_ffic.fits,60815.32230137731,2460815.8223013775,286.23914,-18.70208,556.9301089786588,57.06160055874736
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140073927-s0092-1-2-0289-s_ffic.fits,60815.324616342594,2460815.824616343,286.23872,-18.70209,556.9312301818106,57.13386793988926
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140074247-s0092-1-2-0289-s_ffic.fits,60815.32693130786,2460815.826931308,286.2383,-18.70211,556.9375635919707,57.21193037278795
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140074607-s0092-1-2-0289-s_ffic.fits,60815.32924627894,2460815.829246279,286.23788,-18.70212,556.9420539473499,57.284119515330275
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140074927-s0092-1-2-0289-s_ffic.fits,60815.33156125,2460815.83156125,286.23745,-18.70213,556.9481039991772,57.34938727452243
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140075247-s0092-1-2-0289-s_ffic.fits,60815.33387621527,2460815.8338762154,286.23703,-18.70214,556.9541572978243,57.42829617855436
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140075607-s0092-1-2-0289-s_ffic.fits,60815.336191180555,2460815.8361911806,286.23661,-18.70216,556.9538951836788,57.50018030409343
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140075927-s0092-1-2-0289-s_ffic.fits,60815.33850615741,2460815.8385061575,286.23619,-18.70217,556.9589131211277,57.57302148909861
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140080247-s0092-1-2-0289-s_ffic.fits,60815.340821122685,2460815.8408211228,286.23577,-18.70218,556.9642706714912,57.651108082433936
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140080607-s0092-1-2-0289-s_ffic.fits,60815.34313608796,2460815.843136088,286.23535,-18.70219,556.966862014873,57.71412346478877
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140080927-s0092-1-2-0289-s_ffic.fits,60815.34545105902,2460815.845451059,286.23493,-18.70221,556.9694267031956,57.797025012230165
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140081247-s0092-1-2-0289-s_ffic.fits,60815.3477660301,2460815.84776603,286.2345,-18.70222,556.9779439948446,57.870423016379306
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140081607-s0092-1-2-0289-s_ffic.fits,60815.35008099537,2460815.8500809954,286.23408,-18.70223,556.9791430979743,57.937794425944375
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140081927-s0092-1-2-0289-s_ffic.fits,60815.352395960654,2460815.8523959606,286.23366,-18.70224,556.9849196033625,58.01428438084611
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140082247-s0092-1-2-0289-s_ffic.fits,60815.35471093751,2460815.8547109375,286.23324,-18.70226,556.9862219096661,58.08240222032224
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140082607-s0092-1-2-0289-s_ffic.fits,60815.35702590278,2460815.8570259027,286.23282,-18.70227,556.9975065169834,58.16014842199826
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140082927-s0092-1-2-0289-s_ffic.fits,60815.35934086806,2460815.859340868,286.2324,-18.70228,557.0056545485306,58.23229368505771
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140083247-s0092-1-2-0289-s_ffic.fits,60815.361655844914,2460815.861655845,286.23198,-18.70229,557.0010440830415,58.299703766088015
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140083607-s0092-1-2-0289-s_ffic.fits,60815.363970810184,2460815.86397081,286.23155,-18.70231,557.0072315357766,58.377346878024696
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140083927-s0092-1-2-0289-s_ffic.fits,60815.36628577547,2460815.8662857753,286.23113,-18.70232,557.0129305621597,58.4504788251015
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140084247-s0092-1-2-0289-s_ffic.fits,60815.36860075232,2460815.868600752,286.23071,-18.70233,557.0150536189933,58.52545278719913
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140084607-s0092-1-2-0289-s_ffic.fits,60815.37091571759,2460815.8709157174,286.23029,-18.70234,557.0236718437624,58.59571073618612
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140084927-s0092-1-2-0289-s_ffic.fits,60815.373230682875,2460815.8732306827,286.22987,-18.70236,557.0264432298353,58.66844364640592
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140085247-s0092-1-2-0289-s_ffic.fits,60815.37554565973,2460815.8755456596,286.22945,-18.70237,557.0285239097259,58.743478655161695
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140085607-s0092-1-2-0289-s_ffic.fits,60815.377860625,2460815.877860625,286.22902,-18.70238,557.038361622896,58.81845404339512
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140085927-s0092-1-2-0289-s_ffic.fits,60815.38017559028,2460815.8801755905,286.2286,-18.70239,557.0428315528992,58.88979259759695
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140090247-s0092-1-2-0289-s_ffic.fits,60815.382490561344,2460815.8824905613,286.22818,-18.70241,557.0491470810688,58.969872587938696
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140090607-s0092-1-2-0289-s_ffic.fits,60815.384805532405,2460815.884805532,286.22776,-18.70242,557.044066635669,59.02805528708579
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140090927-s0092-1-2-0289-s_ffic.fits,60815.38712049769,2460815.887120498,286.22734,-18.70243,557.0620459229864,59.11241090974781
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140091247-s0092-1-2-0289-s_ffic.fits,60815.38943546875,2460815.8894354687,286.22692,-18.70244,557.0548847707339,59.18105847884999
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140091607-s0092-1-2-0289-s_ffic.fits,60815.39175043981,2460815.89175044,286.22649,-18.70245,557.0634620744761,59.25096755937497
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140091927-s0092-1-2-0289-s_ffic.fits,60815.3940654051,2460815.8940654052,286.22607,-18.70247,557.0757543145079,59.333630963321696
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140092247-s0092-1-2-0289-s_ffic.fits,60815.39638037616,2460815.896380376,286.22565,-18.70248,557.072852218089,59.399490644421675
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140092607-s0092-1-2-0289-s_ffic.fits,60815.39869534722,2460815.8986953474,286.22523,-18.70249,557.0759156141984,59.46578891657241
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140092927-s0092-1-2-0289-s_ffic.fits,60815.401010312504,2460815.9010103126,286.22481,-18.7025,557.089350708407,59.548536172155394
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140093247-s0092-1-2-0289-s_ffic.fits,60815.403325283565,2460815.9033252834,286.22438,-18.70251,557.0874549882573,59.62128505240155
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140093607-s0092-1-2-0289-s_ffic.fits,60815.40564025463,2460815.9056402547,286.22396,-18.70253,557.0960851434999,59.69128216793263
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140093927-s0092-1-2-0289-s_ffic.fits,60815.40795521991,2460815.90795522,286.22354,-18.70254,557.094139186308,59.76028446877203
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140094247-s0092-1-2-0289-s_ffic.fits,60815.41027019097,2460815.910270191,286.22312,-18.70255,557.1102291359991,59.84328455746025
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140094607-s0092-1-2-0289-s_ffic.fits,60815.412585162034,2460815.912585162,286.22269,-18.70256,557.1097888216731,59.913281559776934
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140094927-s0092-1-2-0289-s_ffic.fits,60815.41490012732,2460815.9149001273,286.22227,-18.70257,557.1209576429525,59.985593513121714
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140095247-s0092-1-2-0289-s_ffic.fits,60815.41721509838,2460815.917215098,286.22185,-18.70259,557.1138009175362,60.057384310915126
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140095607-s0092-1-2-0289-s_ffic.fits,60815.41953006944,2460815.9195300695,286.22143,-18.7026,557.1246929931721,60.133374818309235
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140095927-s0092-1-2-0289-s_ffic.fits,60815.421845034725,2460815.9218450347,286.22101,-18.70261,557.1262634719197,60.20129721768994
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140100247-s0092-1-2-0289-s_ffic.fits,60815.42416000579,2460815.924160006,286.22058,-18.70262,557.1383142583111,60.291214171193175
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140100607-s0092-1-2-0289-s_ffic.fits,60815.42647497685,2460815.926474977,286.22016,-18.70263,557.1366338062863,60.35045902625234
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140100927-s0092-1-2-0289-s_ffic.fits,60815.42878994213,2460815.928789942,286.21974,-18.70265,557.1399941092193,60.42201294697355
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140101247-s0092-1-2-0289-s_ffic.fits,60815.431104918986,2460815.931104919,286.21932,-18.70266,557.1463965849302,60.5016947672794
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140101607-s0092-1-2-0289-s_ffic.fits,60815.433419884255,2460815.933419884,286.21889,-18.70267,557.1533826076777,60.57100461272323
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140101927-s0092-1-2-0289-s_ffic.fits,60815.43573484954,2460815.9357348494,286.21847,-18.70268,557.1572839402347,60.64364806081049
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140102247-s0092-1-2-0289-s_ffic.fits,60815.43804982639,2460815.9380498263,286.21805,-18.70269,557.16744157809,60.713822872611004
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140102607-s0092-1-2-0289-s_ffic.fits,60815.44036479166,2460815.9403647915,286.21763,-18.7027,557.1681535476324,60.79153322366042
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140102927-s0092-1-2-0289-s_ffic.fits,60815.44267975695,2460815.942679757,286.2172,-18.70272,557.1711620017403,60.8604714046856
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140103247-s0092-1-2-0289-s_ffic.fits,60815.4449947338,2460815.9449947337,286.21678,-18.70273,557.1732120106551,60.9366920499119
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140103607-s0092-1-2-0289-s_ffic.fits,60815.44730969907,2460815.947309699,286.21636,-18.70274,557.1871936870061,61.01573847941543
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140103927-s0092-1-2-0289-s_ffic.fits,60815.449624664354,2460815.949624664,286.21594,-18.70275,557.186949369641,61.07998493516486
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140104247-s0092-1-2-0289-s_ffic.fits,60815.45193964121,2460815.951939641,286.21551,-18.70276,557.18947597006,61.15634597532802
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140104607-s0092-1-2-0289-s_ffic.fits,60815.45425460648,2460815.9542546063,286.21509,-18.70277,557.1970371470492,61.228568609769255
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140104927-s0092-1-2-0289-s_ffic.fits,60815.456569577545,2460815.9565695776,286.21467,-18.70278,557.2067767066166,61.30127643047682
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140105247-s0092-1-2-0289-s_ffic.fits,60815.458884548614,2460815.9588845484,286.21424,-18.7028,557.2059563391771,61.37944581422093
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140105607-s0092-1-2-0289-s_ffic.fits,60815.461199513884,2460815.961199514,286.21382,-18.70281,557.2159748210918,61.461788780534405
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140105927-s0092-1-2-0289-s_ffic.fits,60815.46351449074,2460815.9635144905,286.2134,-18.70282,557.2083483289919,61.51608542622141
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140110247-s0092-1-2-0289-s_ffic.fits,60815.46582945602,2460815.965829456,286.21298,-18.70283,557.2266500190804,61.591679402289
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140110607-s0092-1-2-0289-s_ffic.fits,60815.46814442129,2460815.9681444215,286.21255,-18.70284,557.230252597658,61.67870642218023
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140110927-s0092-1-2-0289-s_ffic.fits,60815.470459398144,2460815.9704593983,286.21213,-18.70285,557.2344274166754,61.74286752797515
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140111247-s0092-1-2-0289-s_ffic.fits,60815.47277436343,2460815.9727743636,286.21171,-18.70286,557.2307941177286,61.81457952502825
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140111607-s0092-1-2-0289-s_ffic.fits,60815.4750893287,2460815.975089329,286.21128,-18.70288,557.2461047569584,61.8957476627661
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140111927-s0092-1-2-0289-s_ffic.fits,60815.47740430555,2460815.9774043057,286.21086,-18.70289,557.2500780145526,61.96582884994494
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140112247-s0092-1-2-0289-s_ffic.fits,60815.479719270836,2460815.979719271,286.21044,-18.7029,557.2566398132068,62.03771237119501
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140112607-s0092-1-2-0289-s_ffic.fits,60815.48203424769,2460815.982034248,286.21002,-18.70291,557.2592818838355,62.11146822129784
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140112927-s0092-1-2-0289-s_ffic.fits,60815.48434921296,2460815.984349213,286.20959,-18.70292,557.2619924636531,62.18814623364537
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140113247-s0092-1-2-0289-s_ffic.fits,60815.48666417824,2460815.9866641783,286.20917,-18.70293,557.2694671712288,62.254059176646734
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140113607-s0092-1-2-0289-s_ffic.fits,60815.488979155096,2460815.988979155,286.20875,-18.70294,557.2694578850843,62.32994038821167
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140113927-s0092-1-2-0289-s_ffic.fits,60815.491294120366,2460815.9912941204,286.20832,-18.70295,557.2810112305218,62.407102353916
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140114247-s0092-1-2-0289-s_ffic.fits,60815.493609091434,2460815.9936090913,286.2079,-18.70296,557.277486006511,62.47184262124739
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140114607-s0092-1-2-0289-s_ffic.fits,60815.4959240625,2460815.9959240626,286.20748,-18.70298,557.290790041366,62.552167095606066
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140114927-s0092-1-2-0289-s_ffic.fits,60815.49823902777,2460815.998239028,286.20705,-18.70299,557.295091978626,62.620377889919425
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140115247-s0092-1-2-0289-s_ffic.fits,60815.500554004626,2460816.0005540047,286.20663,-18.703,557.3052874874486,62.7061331279815
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140115607-s0092-1-2-0289-s_ffic.fits,60815.50286896991,2460816.00286897,286.20621,-18.70301,557.2954969423434,62.76677925259891
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140115927-s0092-1-2-0289-s_ffic.fits,60815.50518393518,2460816.005183935,286.20578,-18.70302,557.3087623614879,62.84533350812487
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140120247-s0092-1-2-0289-s_ffic.fits,60815.50749891203,2460816.007498912,286.20536,-18.70303,557.3158392208363,62.9223204252235
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140120607-s0092-1-2-0289-s_ffic.fits,60815.50981387732,2460816.0098138773,286.20493,-18.70304,557.3204300255209,62.999380028117585
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140120927-s0092-1-2-0289-s_ffic.fits,60815.51212885417,2460816.012128854,286.20451,-18.70305,557.3208431766328,63.06610370228222
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140121247-s0092-1-2-0289-s_ffic.fits,60815.51444381944,2460816.0144438194,286.20409,-18.70306,557.3286722149151,63.13758387161127
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140121607-s0092-1-2-0289-s_ffic.fits,60815.516758784725,2460816.0167587847,286.20366,-18.70307,557.3341251450036,63.21260954885062
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140121927-s0092-1-2-0289-s_ffic.fits,60815.51907376158,2460816.0190737615,286.20324,-18.70308,557.3365325603036,63.28271692298516
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140122247-s0092-1-2-0289-s_ffic.fits,60815.52138872685,2460816.021388727,286.20282,-18.70309,557.351786433812,63.36173756660433
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140122607-s0092-1-2-0289-s_ffic.fits,60815.5237037037,2460816.0237037037,286.20239,-18.70311,557.3458715817513,63.43628179254003
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140122927-s0092-1-2-0289-s_ffic.fits,60815.526018668985,2460816.026018669,286.20197,-18.70312,557.3536237809453,63.507041420091284
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140123247-s0092-1-2-0289-s_ffic.fits,60815.528333634255,2460816.028333634,286.20155,-18.70313,557.3549348227469,63.57666809962221
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140123607-s0092-1-2-0289-s_ffic.fits,60815.53064861111,2460816.030648611,286.20112,-18.70314,557.3687493838725,63.65929298191416
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140123927-s0092-1-2-0289-s_ffic.fits,60815.53296357639,2460816.0329635763,286.2007,-18.70315,557.365971007085,63.72237754912345
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140124247-s0092-1-2-0289-s_ffic.fits,60815.535278553245,2460816.035278553,286.20027,-18.70316,557.3746463599755,63.80421987976102
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140124607-s0092-1-2-0289-s_ffic.fits,60815.537593518515,2460816.0375935184,286.19985,-18.70317,557.3775019077952,63.876827421475184
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140124927-s0092-1-2-0289-s_ffic.fits,60815.5399084838,2460816.0399084836,286.19943,-18.70318,557.3852963592058,63.95205243227774
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140125247-s0092-1-2-0289-s_ffic.fits,60815.54222346065,2460816.0422234605,286.199,-18.70319,557.3863622665231,64.01698532781019
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140125607-s0092-1-2-0289-s_ffic.fits,60815.54453842592,2460816.0445384257,286.19858,-18.7032,557.3921342205991,64.10006554138404
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140125927-s0092-1-2-0289-s_ffic.fits,60815.546853402775,2460816.0468534026,286.19815,-18.70321,557.4022859563041,64.17204313872283
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140130247-s0092-1-2-0289-s_ffic.fits,60815.54916836806,2460816.049168368,286.19773,-18.70322,557.4075233650786,64.24289844493556
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140130607-s0092-1-2-0289-s_ffic.fits,60815.55148333333,2460816.051483333,286.1973,-18.70323,557.4086402859303,64.31398245925142
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140130927-s0092-1-2-0289-s_ffic.fits,60815.55379831018,2460816.05379831,286.19688,-18.70324,557.4162306295857,64.39248768544745
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140131247-s0092-1-2-0289-s_ffic.fits,60815.55611327547,2460816.0561132757,286.19646,-18.70325,557.4185478424479,64.46110089226593
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140131607-s0092-1-2-0289-s_ffic.fits,60815.55842825232,2460816.058428252,286.19603,-18.70326,557.4288720746308,64.54143926324295
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140131927-s0092-1-2-0289-s_ffic.fits,60815.56074321759,2460816.0607432174,286.19561,-18.70327,557.429659356399,64.60916088431348
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140132247-s0092-1-2-0289-s_ffic.fits,60815.56305819444,2460816.0630581942,286.19518,-18.70328,557.4355789110805,64.68599634942711
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140132607-s0092-1-2-0289-s_ffic.fits,60815.56537315973,2460816.06537316,286.19476,-18.70329,557.4429930578619,64.75855216425703
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140132927-s0092-1-2-0289-s_ffic.fits,60815.567688125,2460816.067688125,286.19433,-18.7033,557.4468145168102,64.836190520982
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140133247-s0092-1-2-0289-s_ffic.fits,60815.57000310185,2460816.070003102,286.19391,-18.70331,557.4549305585326,64.90208035236955
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140133607-s0092-1-2-0289-s_ffic.fits,60815.572318067134,2460816.0723180673,286.19349,-18.70332,557.4620417905007,64.9768422784188
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140133927-s0092-1-2-0289-s_ffic.fits,60815.57463304399,2460816.074633044,286.19306,-18.70333,557.4593490781531,65.05031042671219
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140134247-s0092-1-2-0289-s_ffic.fits,60815.57694800926,2460816.0769480094,286.19264,-18.70334,557.4677335897817,65.12448189765107
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140134607-s0092-1-2-0289-s_ffic.fits,60815.579262980325,2460816.0792629803,286.19221,-18.70335,557.4786931524476,65.20803728167064
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140134927-s0092-1-2-0289-s_ffic.fits,60815.581577951394,2460816.0815779516,286.19179,-18.70336,557.473420747846,65.26787815994355
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140135247-s0092-1-2-0289-s_ffic.fits,60815.583892916664,2460816.083892917,286.19136,-18.70337,557.4907206732908,65.35040106699472
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140135607-s0092-1-2-0289-s_ffic.fits,60815.58620789352,2460816.0862078937,286.19094,-18.70338,557.4901207044579,65.42383010037824
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140135927-s0092-1-2-0289-s_ffic.fits,60815.5885228588,2460816.088522859,286.19051,-18.70339,557.4903391679113,65.49139753549333
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140140247-s0092-1-2-0289-s_ffic.fits,60815.590837835654,2460816.090837836,286.19009,-18.7034,557.5028395226759,65.57102615927649
/home/adina/.eleanor/ffis/s0092/1-2/raw/tess2025140140607-s0092-1-2-0289-s_ffic.fits,60815.593152800924,2460816.093152801,286.18966,-18.70341,557.5055729770933,65.64274836866062
