file,x,y
2-3/raw/tess2025127201927-s0092-2-3-0289-s_ffic.fits,1890.3801485139052,1378.0532545076812
2-3/raw/tess2025127202247-s0092-2-3-0289-s_ffic.fits,1890.3436867693094,1378.1548682421226
2-3/raw/tess2025127202607-s0092-2-3-0289-s_ffic.fits,1890.3019424471306,1378.255537002993
2-3/raw/tess2025127202927-s0092-2-3-0289-s_ffic.fits,1890.2601725307977,1378.3550579938315
2-3/raw/tess2025127203247-s0092-2-3-0289-s_ffic.fits,1890.2210808948776,1378.4578957503397
2-3/raw/tess2025127203607-s0092-2-3-0289-s_ffic.fits,1890.1795581037077,1378.5574299344353
2-3/raw/tess2025127203927-s0092-2-3-0289-s_ffic.fits,1890.1399446853209,1378.6579522235606
2-3/raw/tess2025127204247-s0092-2-3-0289-s_ffic.fits,1890.098440590438,1378.759997279368
2-3/raw/tess2025127204607-s0092-2-3-0289-s_ffic.fits,1890.059970471089,1378.859395218253
2-3/raw/tess2025127204927-s0092-2-3-0289-s_ffic.fits,1890.0175254500473,1378.9618710868963
2-3/raw/tess2025127205247-s0092-2-3-0289-s_ffic.fits,1889.9765495793824,1379.062201826561
2-3/raw/tess2025127205607-s0092-2-3-0289-s_ffic.fits,1889.93301423082,1379.1614337929418
2-3/raw/tess2025127205927-s0092-2-3-0289-s_ffic.fits,1889.8882335300627,1379.2615349584414
2-3/raw/tess2025127210247-s0092-2-3-0289-s_ffic.fits,1889.849367313769,1379.3595283712812
2-3/raw/tess2025127210607-s0092-2-3-0289-s_ffic.fits,1889.8081028154036,1379.460735417084
2-3/raw/tess2025127210927-s0092-2-3-0289-s_ffic.fits,1889.7625360574107,1379.5605809415242
2-3/raw/tess2025127211247-s0092-2-3-0289-s_ffic.fits,1889.7222980926128,1379.6595082714662
2-3/raw/tess2025127211607-s0092-2-3-0289-s_ffic.fits,1889.682063086531,1379.7615758334225
2-3/raw/tess2025127211927-s0092-2-3-0289-s_ffic.fits,1889.6440407614034,1379.8614705354235
2-3/raw/tess2025127212247-s0092-2-3-0289-s_ffic.fits,1889.6016026231187,1379.9654278388214
2-3/raw/tess2025127212607-s0092-2-3-0289-s_ffic.fits,1889.5601289375622,1380.06248120914
2-3/raw/tess2025127212927-s0092-2-3-0289-s_ffic.fits,1889.5191120396548,1380.1644093905588
2-3/raw/tess2025127213247-s0092-2-3-0289-s_ffic.fits,1889.4788508513493,1380.262129165108
2-3/raw/tess2025127213607-s0092-2-3-0289-s_ffic.fits,1889.435608561386,1380.3638781669663
2-3/raw/tess2025127213927-s0092-2-3-0289-s_ffic.fits,1889.3941024739077,1380.4650235926747
2-3/raw/tess2025127214247-s0092-2-3-0289-s_ffic.fits,1889.3529759605829,1380.5643240906377
2-3/raw/tess2025127214607-s0092-2-3-0289-s_ffic.fits,1889.3113995008216,1380.661723332208
2-3/raw/tess2025127214927-s0092-2-3-0289-s_ffic.fits,1889.267302714129,1380.7632022644252
2-3/raw/tess2025127215247-s0092-2-3-0289-s_ffic.fits,1889.2263120978994,1380.8614359066512
2-3/raw/tess2025127215607-s0092-2-3-0289-s_ffic.fits,1889.1830171053393,1380.9617997298733
2-3/raw/tess2025127215927-s0092-2-3-0289-s_ffic.fits,1889.1414429209458,1381.0599978964433
2-3/raw/tess2025127220247-s0092-2-3-0289-s_ffic.fits,1889.1026236807159,1381.1611733415189
2-3/raw/tess2025127220607-s0092-2-3-0289-s_ffic.fits,1889.0599375589195,1381.2616870661307
2-3/raw/tess2025127220927-s0092-2-3-0289-s_ffic.fits,1889.017772992921,1381.3615023625707
2-3/raw/tess2025127221247-s0092-2-3-0289-s_ffic.fits,1888.9780484557932,1381.4630936843278
2-3/raw/tess2025127221607-s0092-2-3-0289-s_ffic.fits,1888.9358390199823,1381.560238641161
2-3/raw/tess2025127221927-s0092-2-3-0289-s_ffic.fits,1888.8958031511486,1381.66324414395
2-3/raw/tess2025127222247-s0092-2-3-0289-s_ffic.fits,1888.8513740892645,1381.7614675112231
2-3/raw/tess2025127222607-s0092-2-3-0289-s_ffic.fits,1888.808427374977,1381.8601439972867
2-3/raw/tess2025127222927-s0092-2-3-0289-s_ffic.fits,1888.768291718777,1381.9616295870815
2-3/raw/tess2025127223247-s0092-2-3-0289-s_ffic.fits,1888.7284124603668,1382.0608238862155
2-3/raw/tess2025127223607-s0092-2-3-0289-s_ffic.fits,1888.6825899991247,1382.1569364091442
2-3/raw/tess2025127223927-s0092-2-3-0289-s_ffic.fits,1888.6421704986797,1382.2578591541696
2-3/raw/tess2025127224247-s0092-2-3-0289-s_ffic.fits,1888.601831097741,1382.3570155207592
2-3/raw/tess2025127224607-s0092-2-3-0289-s_ffic.fits,1888.5567155200795,1382.4544738070288
2-3/raw/tess2025127224927-s0092-2-3-0289-s_ffic.fits,1888.5122829315005,1382.553856253789
2-3/raw/tess2025127225247-s0092-2-3-0289-s_ffic.fits,1888.474851750281,1382.6539897009927
2-3/raw/tess2025127225607-s0092-2-3-0289-s_ffic.fits,1888.431057114844,1382.754213123233
2-3/raw/tess2025127225927-s0092-2-3-0289-s_ffic.fits,1888.3924274785188,1382.854738390247
2-3/raw/tess2025127230247-s0092-2-3-0289-s_ffic.fits,1888.348731609972,1382.9562393834567
2-3/raw/tess2025127230607-s0092-2-3-0289-s_ffic.fits,1888.3068119411373,1383.0528831299575
2-3/raw/tess2025127230927-s0092-2-3-0289-s_ffic.fits,1888.264549064863,1383.152761172908
2-3/raw/tess2025127231247-s0092-2-3-0289-s_ffic.fits,1888.2218449629397,1383.2529316223167
2-3/raw/tess2025127231607-s0092-2-3-0289-s_ffic.fits,1888.1810317336588,1383.3524458925588
2-3/raw/tess2025127231927-s0092-2-3-0289-s_ffic.fits,1888.137871130687,1383.450504065079
2-3/raw/tess2025127232247-s0092-2-3-0289-s_ffic.fits,1888.0947596159847,1383.5492321474542
2-3/raw/tess2025127232607-s0092-2-3-0289-s_ffic.fits,1888.0506730073262,1383.646964988827
2-3/raw/tess2025127232927-s0092-2-3-0289-s_ffic.fits,1888.0081774361201,1383.747202072787
2-3/raw/tess2025127233247-s0092-2-3-0289-s_ffic.fits,1887.968352543054,1383.8447259279578
2-3/raw/tess2025127233607-s0092-2-3-0289-s_ffic.fits,1887.9213844306028,1383.9435848052738
2-3/raw/tess2025127233927-s0092-2-3-0289-s_ffic.fits,1887.8856254506156,1384.042542954939
2-3/raw/tess2025127234247-s0092-2-3-0289-s_ffic.fits,1887.8414813704414,1384.140423031547
2-3/raw/tess2025127234607-s0092-2-3-0289-s_ffic.fits,1887.8019149654133,1384.2404082625692
2-3/raw/tess2025127234927-s0092-2-3-0289-s_ffic.fits,1887.7589268469528,1384.342034019191
2-3/raw/tess2025127235247-s0092-2-3-0289-s_ffic.fits,1887.7160767596936,1384.4407705389938
2-3/raw/tess2025127235607-s0092-2-3-0289-s_ffic.fits,1887.6747331867982,1384.5377363902028
2-3/raw/tess2025127235927-s0092-2-3-0289-s_ffic.fits,1887.631738388306,1384.6372881208622
2-3/raw/tess2025128000247-s0092-2-3-0289-s_ffic.fits,1887.589688281834,1384.7384050643761
2-3/raw/tess2025128000607-s0092-2-3-0289-s_ffic.fits,1887.5477621498374,1384.8341548558728
2-3/raw/tess2025128000927-s0092-2-3-0289-s_ffic.fits,1887.5042645741325,1384.9333642692295
2-3/raw/tess2025128001247-s0092-2-3-0289-s_ffic.fits,1887.458788514931,1385.033112908412
2-3/raw/tess2025128001607-s0092-2-3-0289-s_ffic.fits,1887.416067996739,1385.1290939855155
2-3/raw/tess2025128001927-s0092-2-3-0289-s_ffic.fits,1887.3725245094881,1385.2295612093924
2-3/raw/tess2025128002247-s0092-2-3-0289-s_ffic.fits,1887.3286267483668,1385.3275078443244
2-3/raw/tess2025128002607-s0092-2-3-0289-s_ffic.fits,1887.2856899262506,1385.425670997184
2-3/raw/tess2025128002927-s0092-2-3-0289-s_ffic.fits,1887.2419520671594,1385.523695987556
2-3/raw/tess2025128003247-s0092-2-3-0289-s_ffic.fits,1887.2031067103303,1385.6247288448017
2-3/raw/tess2025128003607-s0092-2-3-0289-s_ffic.fits,1887.1602941779522,1385.7232027612051
2-3/raw/tess2025128003927-s0092-2-3-0289-s_ffic.fits,1887.1181131467065,1385.8232602913947
2-3/raw/tess2025128004247-s0092-2-3-0289-s_ffic.fits,1887.073027518595,1385.92141132732
2-3/raw/tess2025128004607-s0092-2-3-0289-s_ffic.fits,1887.0332324090534,1386.0178089154736
2-3/raw/tess2025128004927-s0092-2-3-0289-s_ffic.fits,1886.986879379319,1386.1182626497205
2-3/raw/tess2025128005247-s0092-2-3-0289-s_ffic.fits,1886.945894549315,1386.2163732384129
2-3/raw/tess2025128005607-s0092-2-3-0289-s_ffic.fits,1886.9059721503663,1386.3127061364394
2-3/raw/tess2025128005927-s0092-2-3-0289-s_ffic.fits,1886.8592237061416,1386.411983441797
2-3/raw/tess2025128010247-s0092-2-3-0289-s_ffic.fits,1886.8145335914548,1386.5063464827003
2-3/raw/tess2025128010607-s0092-2-3-0289-s_ffic.fits,1886.7726415274562,1386.606414213153
2-3/raw/tess2025128010927-s0092-2-3-0289-s_ffic.fits,1886.7288982591506,1386.7042525794125
2-3/raw/tess2025128011247-s0092-2-3-0289-s_ffic.fits,1886.6879549327773,1386.801437787702
2-3/raw/tess2025128011607-s0092-2-3-0289-s_ffic.fits,1886.6427596389603,1386.901048517916
2-3/raw/tess2025128011927-s0092-2-3-0289-s_ffic.fits,1886.6016188860065,1387.0015485295994
2-3/raw/tess2025128012247-s0092-2-3-0289-s_ffic.fits,1886.5578643656918,1387.0979752354256
2-3/raw/tess2025128012607-s0092-2-3-0289-s_ffic.fits,1886.5147085536096,1387.1956078756125
2-3/raw/tess2025128012927-s0092-2-3-0289-s_ffic.fits,1886.4743789632937,1387.296186384344
2-3/raw/tess2025128013247-s0092-2-3-0289-s_ffic.fits,1886.429083940269,1387.3933871473985
2-3/raw/tess2025128013607-s0092-2-3-0289-s_ffic.fits,1886.3872778044909,1387.4921778148228
2-3/raw/tess2025128013927-s0092-2-3-0289-s_ffic.fits,1886.3425124532077,1387.5883755286002
2-3/raw/tess2025128014247-s0092-2-3-0289-s_ffic.fits,1886.2990541012746,1387.687428913869
2-3/raw/tess2025128014607-s0092-2-3-0289-s_ffic.fits,1886.257344136373,1387.7843514744293
2-3/raw/tess2025128014927-s0092-2-3-0289-s_ffic.fits,1886.21433637527,1387.8811701239333
2-3/raw/tess2025128015247-s0092-2-3-0289-s_ffic.fits,1886.1694231356375,1387.9775839652502
2-3/raw/tess2025128015607-s0092-2-3-0289-s_ffic.fits,1886.1251619088364,1388.0751490048276
2-3/raw/tess2025128015927-s0092-2-3-0289-s_ffic.fits,1886.0837791874378,1388.174002049313
2-3/raw/tess2025128020247-s0092-2-3-0289-s_ffic.fits,1886.0363262627232,1388.2705345220022
