time_tbjd,mag
3803.165329907555,19.91200781761502
3803.1676449421793,19.7832653211948
3803.169959965162,19.87652367187723
3803.172274999786,20.01088218835435
3803.1745900232345,19.949102101703726
3803.1769050578587,19.898440958496728
3803.1792200808413,19.81129921954053
3803.181535115931,19.851722867366608
3803.183850138914,19.94968675626608
3803.186165173538,19.92640892365806
3803.1884801965207,19.85726121420083
3803.1907952316105,19.856801559257963
3803.193110254593,19.85552142755879
3803.1954252892174,19.837494566618783
3803.1977403126657,19.832896915958482
3803.20005534729,19.927117058857046
3803.2023703702725,19.891422466828164
3803.2046854048967,19.952605815413182
3803.207000428345,19.877999013526626
3803.2093154629692,19.90959316066323
3803.2116304920055,19.94445184132858
3803.2139455210418,19.79618510306554
3803.2162605496123,19.802924968925264
3803.2185755786486,19.996748779607046
3803.220890613273,19.86754793398376
3803.223205636721,19.733376526730396
3803.2255206713453,19.764543512065167
3803.227835694328,19.841326540319727
3803.230150728952,19.95458197704467
3803.2324657524005,19.831820333503977
3803.2347807870246,19.81373078784401
3803.2370958100073,19.8354840134904
3803.239410845097,19.857631883922405
3803.24172586808,19.784442318981068
3803.244040902704,19.874852612590967
3803.2463559256867,19.849902588915743
3803.2486709607765,19.819140688789197
3803.250985989347,19.904778217843912
3803.2533010183834,19.915198574914662
3803.2556160530075,19.674368747971467
3803.257931076456,19.92751818870212
3803.26024611108,19.890504265748387
3803.2625611340627,19.956093125632478
3803.2648761691526,19.858523508912402
3803.267191192135,19.94451214980158
3803.2695062267594,19.870286670392666
3803.2718212502077,19.889920956743886
3803.274136284832,19.77000258961339
3803.2764513078146,19.872249237214874
3803.2787663424388,19.95388703673016
3803.281081371475,19.890205879730775
3803.2833964005113,19.912027688483597
3803.2857114351355,19.878737243289994
3803.288026458118,19.824455137794494
3803.290341493208,19.83458554988428
3803.2926565161906,19.857916777764974
3803.294971550815,19.954760863478608
3803.297286574263,19.85133143412763
3803.2996016088873,19.910505806972772
3803.30191663187,19.861764335302205
3803.304231666494,20.033911322881803
3803.3065466899425,19.946871552397074
3803.3088617245667,19.837104232574436
3803.311176753603,19.83406835948238
3803.3134917821735,19.856038452166747
3803.3158068172634,20.01614907871358
3803.318121840246,19.910567988132744
3803.32043687487,19.984244453671227
3803.3227518983185,19.93812990639746
3803.3250669329427,19.89587991642227
3803.3273819559254,20.05291059347168
3803.3296969905496,20.00199526369566
3803.332012013998,20.00909738339745
3803.334327048622,19.882872142316174
3803.3366420776583,20.009374694509486
3803.3389571066946,19.913835631637504
3803.3412721413188,20.048708342265147
3803.3435871643014,20.051669046857292
3803.3459021989256,19.9536931280815
3803.348217222374,19.940843353404137
3803.350532256998,20.085014078739007
3803.352847279981,19.982327138266427
3803.355162314605,19.94152383284473
3803.357477343641,19.87676686274986
3803.3597923726775,19.937874307083284
3803.3621074073017,20.12467396366219
3803.36442243075,19.968400114761515
3803.366737465374,19.956981854969538
3803.369052488357,19.928665254623915
3803.371367522981,20.006322634924857
3803.3736825464293,19.88229968392965
3803.3759975810535,19.968389576198202
3803.37831261009,19.920485175920387
3803.3806276386604,19.86953014383882
3803.38294267375,20.150175114525766
3803.385257696733,19.894397207751002
3803.387572731357,19.84963529473504
3803.3898877548054,19.99056963494838
3803.3922027894296,19.88445642392706
3803.3945178124122,20.04856247938391
3803.3968328470364,19.873126510322823
3803.3991478760727,19.939540092605053
3803.401462905109,20.083131654062317
3803.403777939733,19.96503813744835
3803.4060929631814,19.988908807823492
3803.4084079978056,19.8216380836057
3803.4107230207883,19.98186285616822
3803.4130380554125,19.92916753310436
3803.415353078861,19.946578707291906
3803.417668113485,19.895290140316277
3803.4199831425212,20.0626268984597
3803.422298171092,19.947472961613084
3803.4246132061817,19.948738719197024
3803.4269282291643,19.972280924883837
3803.4292432637885,19.950059061797397
3803.431558287237,19.895282531898054
3803.433873321861,19.84812387086387
3803.4361883448437,19.7921187872313
3803.438503379468,19.73099784514785
3803.440818408504,19.71579801284854
3803.4431334375404,19.837645940593635
3803.4454484721646,19.80939621790081
3803.4477634951472,20.00309610923875
3803.450078530237,19.892090512640806
3803.4523935532197,19.85179022359749
3803.454708587844,19.899586553060168
3803.4570236112922,19.94622839868192
3803.4593386459164,19.69817004353792
3803.4616536805406,19.761838960490184
3803.4639687035233,19.91521598170835
3803.466283738613,19.979703476471364
3803.468598761596,19.839994972673303
3803.47091379622,19.70832026836419
3803.4732288196683,19.817085650786275
3803.4755438542925,19.8106727165969
3803.4778588833287,19.793761316591944
3803.4801739118993,19.900541492881754
3803.482488946989,19.882706743416563
3803.484803969972,19.802867037277114
3803.487119004596,19.85755612160689
3803.4894340275787,19.761387417266214
3803.4917490626685,19.81611657845217
3803.494064085651,19.743642734624316
3803.4963791202754,19.809892211545073
3803.4986941493116,19.99801951045878
3803.501009178348,19.720179632879983
3803.503324212972,19.803575816080944
3803.5056392359547,19.883544533806777
3803.5079542710446,19.78374813686579
3803.5102692940272,19.81919993956135
3803.5125843286514,19.79872872130707
3803.514899351634,19.734999152172662
3803.517214386724,19.836729073879848
3803.519529421348,19.953513014316336
3803.521844444331,20.008622617754046
3803.524159478955,19.76623638894222
3803.5264745024033,19.876138104615467
3803.5287895370275,19.925403541003096
3803.53110456001,19.832182663854987
3803.5334195951,19.894162897400633
3803.5357346236706,19.865229720869692
3803.538049652707,19.819928369928874
3803.540364687331,20.000406060952187
3803.5426797107793,19.992003335277335
3803.5449947454035,19.89373857071271
3803.547309768386,20.003555504613978
3803.549624803476,19.902231927173386
3803.5519398264587,20.003116384681114
3803.554254861083,19.84545588772251
3803.556569890119,20.072843904314915
3803.5588849191554,19.868386283235353
3803.5611999537796,20.034547902618147
3803.5635149767622,19.933848233933514
3803.5658300113864,19.993456175297556
3803.5681450348347,20.07172687341928
3803.570460069459,20.09365066736733
3803.5727750924416,19.984356904850646
3803.5750901275314,19.88003670142356
3803.5774051621556,19.90016704595216
3803.5797201851383,20.026889791796698
3803.5820352197625,19.845815293240932
3803.584350243211,19.982726743324697
3803.586665277835,20.143637414947847
3803.5889803008176,20.120468178947405
3803.591295335442,20.01092059280612
3803.593610364478,20.04821363517544
3803.5959253935143,19.871106789085776
3803.5982404281385,19.84524250581134
3803.600555451587,20.040853806602072
3803.602870486211,20.05674156977441
3803.6051855091937,19.909501612650754
3803.607500543818,19.93084773379073
3803.609815567266,19.977951987126268
3803.6121306018904,19.92610921882772
3803.6144456309266,19.797339793780157
3803.6167606594972,19.99092691368898
3803.619075694587,19.958154888180285
3803.6213907175697,19.929064994800104
3803.623705752194,19.898174488668758
3803.6260207756422,19.883166107099257
3803.6283358102664,19.84532753729487
3803.630650833249,19.873265889682166
3803.6329658678733,19.855838554851093
3803.6352808969095,19.799195728744884
3803.637595925946,19.844450012949313
3803.63991096057,19.895463388719644
3803.6422259840183,19.885885752778577
3803.6445410186425,19.916991221005656
3803.646856041625,20.053438094629172
3803.6491710762493,19.87339178950878
3803.6514860996976,19.907128512880774
3803.653801134322,20.016667558101123
3803.6561161573045,19.793392264776777
3803.6584311919287,19.956654791753323
3803.660746220965,19.86172554923606
3803.663061250001,19.964782851753007
3803.6653762846254,19.92519635370148
3803.6676913080737,19.922450391125665
3803.670006342698,19.831650865762967
3803.6723213656805,19.892824176547606
3803.6746364003047,19.87691586108215
3803.676951423753,19.961428028029424
3803.6792664583772,19.80688370090513
3803.6815814874135,19.95065538365128
3803.683896515984,19.868521197614683
3803.686211551074,19.84197739309907
3803.6885265740566,19.754020878181894
3803.690841608681,19.841821947564064
3803.693156632129,19.963785658672915
3803.6954716667533,19.98644071598568
3803.697786689736,19.896649524185506
3803.70010172436,19.813555977628152
3803.7024167478085,19.882406911752618
3803.7047317824326,19.92419327931287
3803.707046811469,20.032458916808157
3803.7093618400395,19.917296782451853
3803.7116768751293,19.953081221571562
3803.713991898112,19.832116357728182
3803.716306932736,19.926455540082856
3803.7186219561845,19.7485895137686
3803.7209369908087,19.878602656677014
3803.7232520137914,20.06488002336054
3803.7255670484155,19.934123212982747
3803.727882071864,19.993259606304818
3803.730197106488,19.954034740395034
3803.7325121294707,19.93825908017129
3803.7348271645606,19.95629821220733
3803.737142193131,19.827711193762426
3803.7394572221674,19.879743772710345
3803.7417722567916,19.83112948046739
3803.74408728024,19.94259718804723
3803.746402314864,19.803396079175425
3803.7487173378468,20.01008707077501
3803.751032372471,19.871947342218203
3803.7533473959193,19.934501322958063
3803.7556624305435,19.989409919064585
3803.757977453526,19.97706225444966
3803.760292488616,19.93843038437995
3803.7626075115986,19.769297145525513
3803.764922546223,19.951450062196635
3803.767237575259,19.832877304484416
3803.7695526042953,19.904666146920242
3803.7718676389195,19.87127466332953
3803.774182661902,19.92644284163844
3803.7764976965263,19.81972389534726
3803.7788127199747,20.00817018098102
3803.781127754599,19.833305049967972
3803.7834427775815,20.060860652327804
3803.7857578126714,20.021445130540915
3803.788072835654,19.876156939788917
3803.790387870278,19.85098514253901
3803.7927028937265,19.828000396116032
3803.7950179283507,19.987929861819914
3803.7973329513334,19.889487148682782
3803.7996479859576,19.876731503753017
3803.801963009406,19.831697464243586
3803.80427804403,19.963337666997347
3803.8065930730663,19.93044476912363
3803.808908101637,19.870445223268316
3803.811223130673,19.941779016343663
3803.8135381597094,19.856641175933895
3803.8158531943336,19.96644881085257
3803.818168217782,19.978066227074468
3803.820483252406,19.935939894093863
3803.822798275389,19.889698308333614
3803.825113310013,19.842563695110204
3803.8274283334613,19.896112849320584
3803.8297433680855,19.75668680161846
3803.832058391068,19.875884399305765
3803.8343734256923,19.71686261823399
3803.8366884491406,19.802828458363884
3803.839003483765,19.772563384366066
3803.8413185067475,19.77235217598964
3803.8436335418373,19.82665529459675
3803.84594856482,19.812910763138174
3803.848263599444,19.82954820683125
3803.8505786228925,19.950154567954012
3803.8528936575167,19.954441105375974
3803.8552086804993,19.954025312567985
3803.8575237151235,19.81615888086311
3803.859838738572,20.029349591471245
3803.862153773196,19.793983868540668
3803.8644688022323,19.953703403253893
3803.866783830803,19.848370970119532
3803.869098859839,19.899313410398534
3803.8714138888754,20.0398544636481
3803.8737289179116,19.7412484725904
3803.876043946948,19.831520489279036
3803.8783589755185,19.765130234666472
3803.8806740045547,19.962798485745246
3803.882989039179,19.84223681970645
3803.8853040626273,20.01224828740998
3803.8876190972514,20.002674484422403
3803.889934120234,19.975587403703997
3803.8922491548583,20.061500656513946
3803.8945641783066,19.89166950053286
3803.896879212931,19.76889420790083
3803.8991942359135,20.05120572066439
3803.9015092710033,19.76696632759622
3803.903824293986,19.864071977597618
3803.90613932861,19.972997083391817
3803.9084543520585,20.027138357857496
3803.9107693866827,20.006481355729896
3803.9130844096653,19.88727714061127
3803.9153994442895,19.98718709252276
3803.917714467738,20.06397652281026
3803.920029502362,20.078216550028877
3803.9223445253447,19.796044253942032
3803.924659559969,20.04367614851993
3803.926974583417,19.91141715011319
3803.9292896180414,19.936634814607782
3803.931604641024,19.78295882765215
3803.933919676114,19.95289776023998
3803.9362346990965,20.091734031394356
3803.938549728133,19.807536669043202
3803.940864757169,19.96739123310045
3803.9431797857396,20.071180447670002
3803.945494814776,19.997285790422435
3803.947809843812,19.804199329334217
3803.9501248728484,19.832572526602824
3803.952439901419,19.82833594273361
3803.9547549304552,19.797768887047205
3803.9570699594915,19.73759431577701
3803.9593849885277,19.900173042857393
3803.9617000115104,19.943908204151928
3803.9640150461346,19.803433137649364
3803.966330069583,19.945440554726503
3803.968645104207,19.949708784172916
3803.9709601271898,19.882235487011684
3803.973275161814,19.89492826392538
3803.9755901852623,19.942296865231793
3803.9779052198865,19.900146774001698
3803.980220242869,19.918962202575916
3803.982535277959,19.930164688735495
3803.9848503009416,19.720521027593783
3803.987165335566,19.83042806832436
3803.989480359014,19.93831506662022
3803.9917953936383,20.112567408047827
3803.994110416621,19.942266287848764
3803.996425451245,20.047775124963362
3803.9987404746935,19.9917923467133
3804.0010555093177,19.932605152071783
3804.0033705323003,19.870205552086926
3804.0056855613366,19.815599159897555
3804.008000590373,19.83588675978269
3804.010315619409,19.92339736980061
3804.0126306479797,19.987910673528646
3804.014945671428,19.963327295501614
3804.017260706052,19.87030436331037
3804.019575729035,19.934953701162584
3804.0218907641247,19.84686504597142
3804.0242057871073,19.854533973029593
3804.0265208217315,19.931858984260344
3804.028835844714,20.07677648766337
3804.031150879804,19.895589106235143
3804.0334659027867,19.909771644354155
3804.035780937411,19.997241714972592
3804.038095960859,19.951738789664756
3804.04041098943,19.947598170738235
3804.042726018466,20.07984955659621
3804.0450410414487,19.892584649093664
3804.0473560765386,20.106677063273825
3804.049671099521,19.931398642516026
3804.0519861341454,19.96190248888094
3804.0543011575937,19.88536431563997
3804.056616192218,19.83313213389132
3804.0589312152006,19.854419314572002
3804.0612462498248,19.773879826759586
3804.063561273273,19.847730704695135
3804.0658763023093,20.01103185600159
3804.06819133088,19.898615493658014
3804.0705063543282,19.912998160011803
3804.0728213889524,19.792134635287614
3804.075136411935,19.749425713088186
3804.0774514465593,19.83089392592216
3804.0797664700076,19.75473408426558
3804.082081504632,19.806164758203384
3804.0843965276144,19.788599773446744
3804.0867115627043,19.92210992354643
3804.089026585687,19.81512302006794
3804.0913416086696,19.88343327317986
3804.093656643294,19.725858881167905
3804.095971666742,19.874796662234328
3804.0982867013663,19.897709146608026
3804.100601724349,19.841712684229577
3804.102916759439,19.916863205477075
3804.1052317824215,19.906032705136244
3804.1075468114577,19.929505273560427
3804.109861840494,19.884600424126727
3804.1121768634766,20.071456565357632
3804.114491898101,19.73196613476538
3804.1168069210835,19.801667083360076
3804.1191219561733,19.911921929200844
3804.121436979156,19.81607107240304
3804.12375201378,19.813457556053706
3804.1260670372285,19.864057436036475
3804.128382060211,19.864899010882336
3804.1306970948353,19.9187333463072
3804.133012117818,19.983484597376172
3804.135327152908,19.99393575202255
3804.1376421758905,19.768615150234268
3804.1399572105147,19.8443449128661
3804.142272233963,19.921888469530373
3804.1445872569457,19.94308569525757
3804.14690229157,19.932650647949583
3804.149217315018,19.80515811356282
3804.1515323496424,19.83019816148448
3804.153847372625,19.97165195195877
3804.1561624016613,19.91118512362515
3804.1584774306975,19.96538885255974
3804.16079245368,19.965265301078595
3804.1631074883044,19.761612369926837
3804.1654225117527,19.86969071293864
3804.167737546377,19.879566068066975
3804.1700525693595,19.962606826249083
3804.172367598396,19.938922855895598
3804.174682627432,19.929119249205815
3804.1769976504147,19.91792202205551
3804.179312685039,20.02011467039985
3804.181627708487,19.983588675121954
3804.183942737058,19.81179818195999
3804.186257766094,19.83774662497245
3804.1885727895424,19.87733292122135
3804.1908878241666,19.974145462213755
3804.193202847149,19.824998411729318
3804.1955178761855,19.941249673206933
3804.1978329052217,19.828102812975366
3804.2001479282044,19.949695483998237
3804.2024629628286,19.787633301766608
3804.204777986277,19.968171626625217
3804.207093020901,19.86696642973852
3804.2094080438837,20.00696622450751
3804.211723067332,19.931371995600422
3804.2140381019562,19.772362148989934
3804.216353124939,19.77459021377445
3804.218668153975,20.0750345700497
3804.2209831830114,19.966231698964727
3804.223298205994,20.119570478664293
3804.2256132406183,19.88477082785437
3804.2279282640666,19.706605795386785
3804.230243292637,19.89883648200791
3804.2325583216734,20.059191319945395
3804.2348733451217,19.982953656743263
3804.237188379746,20.184084712258866
3804.2395034027286,19.9108290608726
3804.241818431765,19.958894814750284
3804.244133460801,19.93593363618423
3804.2464484837838,19.752574452801362
3804.248763518408,19.846263807611034
3804.2510785418563,19.813101510015535
3804.253393564839,19.914980935350535
3804.255708599463,19.78469384402332
3804.2580236224458,19.870913143660562
3804.260338651482,20.090760680880425
3804.2626536805183,20.06599780348541
3804.264968703501,19.863942756971323
3804.267283738591,20.0556309581518
3804.2695987615734,19.975715051681572
3804.271913784556,19.883439147691263
3804.274228819646,19.975773311738823
3804.2765438426286,19.859890826422728
3804.278858871665,19.836811335724647
3804.281173900701,19.852977348202042
3804.2834889236838,19.900455146000297
3804.285803958308,19.848532475947763
3804.2881189812906,19.80570712253198
3804.290434004739,19.823849558199274
3804.292749039363,19.855976956197626
3804.295064062346,19.767710049545812
3804.297379091382,19.891282500859827
3804.2996941204183,19.791598344720416
3804.302009143401,19.9827079085939
3804.304324178025,20.101715086872975
3804.3066392014734,19.862090711153524
3804.308954224456,19.971237491747704
3804.3112692590803,19.89344918130607
3804.3135842825286,19.929909041881235
3804.3158993055113,19.736731290892813
3804.3182143401355,20.007508193128597
3804.320529363584,19.873378899294597
3804.3228443865664,19.840171345130837
3804.3251594211906,20.159995827159904
3804.327474444639,19.840761445940412
3804.3297894732095,19.836870147576917
3804.332104502246,19.825894004994527
3804.3344195252284,20.053027560612808
3804.3367345542647,20.117498818575974
3804.339049583301,19.872040234943853
3804.3413646062836,20.06764810021559
3804.3436796413735,19.769992429676687
3804.345994664356,20.134920137327136
3804.3483096873388,19.727182233485593
3804.3506247224286,20.0408848739602
3804.3529397454113,19.88336190972432
3804.355254768394,19.793763453260286
3804.357569803018,19.636437743006894
3804.3598848264664,19.834646362965604
3804.362199849449,19.934048947930123
3804.3645148840733,19.923966128108173
3804.3668299075216,19.814723447722656
3804.3691449305043,19.895413434628804
3804.3714599651285,19.920596553097912
3804.3737749885768,19.87630013535895
3804.3760900115594,19.966135450201154
3804.3784050461836,19.890880263170818
3804.380720069632,20.087398800629522
3804.3830350926146,19.753270556965735
3804.385350127239,19.86923168257896
3804.387665150687,20.059122586640513
3804.3899801736698,19.927867749161276
3804.392295208294,19.82510496467157
3804.3946102312766,19.899329049894554
3804.396925254725,19.8170196465899
3804.399240289349,19.91951334945402
3804.4015553123318,19.944631635458446
3804.40387033578,19.84307667752756
3804.4061853704043,19.94405998940159
3804.408500393387,19.876349588791182
3804.4108154168352,19.81007046709773
3804.413130445406,19.832148223592824
3804.415445474442,20.0790782557199
3804.4177604978904,19.86008643344198
3804.420075520873,20.004532135567654
3804.4223905554973,19.90947639122917
3804.42470557848,19.928841068035027
3804.4270206019282,19.992775439814316
3804.4293356365524,19.987143225238544
3804.431650659535,19.790449470438038
3804.4339656829834,19.957299576252506
3804.4362807176076,19.849927303159156
3804.4385957405902,20.112955926039763
3804.4409107640386,19.904176942924718
3804.443225792609,19.860355517709177
3804.4455408216454,19.950383541485035
3804.4478558450937,20.000197692759603
3804.4501708680764,19.94043167871104
3804.4524859027006,19.881211532880762
3804.454800926149,19.972966262956838
3804.4571159491315,19.82279926183701
3804.4594309837557,19.891530009881045
3804.4617460067384,19.902439512246758
3804.4640610301867,19.86691154999099
3804.466376059223,19.86859148997025
3804.4686910877936,19.96734097257146
3804.471006111242,19.73904826300114
3804.4733211342245,19.838538476669278
3804.4756361688487,19.92464186703878
3804.477951192297,19.941810525488513
3804.4802662152797,20.004236961786514
3804.482581244316,20.06119998486249
3804.484896273352,19.781638438830996
3804.487211296335,19.853878939743687
3804.4895263193175,19.821546167531427
3804.4918413539417,19.880643194559273
3804.49415637739,19.98898995814681
3804.4964714003727,19.835757961285932
3804.498786429409,19.8923930542976
3804.501101458445,19.918243602923468
3804.503416481428,20.232478955859044
3804.5057315044105,19.825894674451067
3804.5080465395004,19.910052472627676
3804.510361562483,20.093953117911024
3804.5126765854657,19.931314067606937
3804.514991608914,19.929244043324488
3804.517306643538,19.935538222232204
3804.519621666521,19.841628158201715
3804.521936689969,19.92814244995302
3804.5242517185397,19.918258909295808
3804.526566747576,19.941106349248358
3804.5288817710243,19.87197472032182
3804.531196794007,19.79103901847963
3804.533511828631,19.79622469166617
3804.535826851614,19.884479478782055
3804.538141875062,19.977251116821968
3804.540456898045,19.858069205365858
3804.542771932669,19.79580149813875
3804.5450869561173,19.887978309967465
3804.5474019791,19.962777500094305
3804.5497170025483,19.954957899408193
3804.5520320371725,20.06199731304103
3804.554347060155,19.910805542009175
3804.556662083138,19.83287934736857
3804.558977106586,19.833712283011746
3804.5612921412103,19.8254160029008
3804.563607164193,19.877762018075277
3804.5659221876413,19.857757589725438
3804.568237210624,20.074768327914853
3804.570552245248,19.81635859272043
3804.5728672686964,19.851004794267553
3804.575182291679,19.922264349159974
3804.5774973146617,19.88016904557203
3804.5798123497516,20.081636780704333
3804.5821273727342,19.860578992051618
3804.584442395717,19.74767707117275
3804.586757419165,20.102128701515557
3804.5890724537894,19.862596305259565
3804.591387476772,19.939332265390206
3804.5937025002204,19.917190249652975
3804.596017523203,19.760926157638906
3804.5983325522393,19.930355145942233
3804.60064758081,20.160608409231692
3804.602962604258,19.886974886357084
3804.605277627241,19.73613465049715
3804.607592656277,19.845526412084485
3804.6099076853134,19.887248409976245
3804.612222708296,19.964936644869027
3804.6145377312787,19.88821970619988
3804.616852754727,20.042049976166926
3804.619167789351,20.020971029404322
3804.621482812334,19.75413400578707
3804.623797835782,20.01593942873841
3804.626112858765,19.74664176611733
3804.628427887801,19.96017478154509
3804.6307429168373,19.950298127171028
3804.63305793982,19.671967052363854
3804.6353729628026,19.86987829759062
3804.637687986251,19.827185655503452
3804.640003020875,20.002914919736565
3804.642318043858,19.892909570709584
3804.644633067306,19.9491595769694
3804.646948090289,20.01910827968034
3804.6492631132714,19.95321819751122
3804.6515781483613,19.939804171187035
3804.653893171344,19.953575127046737
3804.6562081943266,19.935246803596815
3804.658523217775,20.018716887762825
3804.6608382463455,20.045131047251974
3804.663153275382,20.019195689314547
3804.66546829883,19.785941942754814
3804.6677833218127,19.83186816509786
3804.6700983447954,19.810733147464845
3804.6724133738317,20.091973353776154
3804.674728402868,19.827535692932695
3804.6770434258506,19.915227121325273
3804.679358449299,19.864126939125132
3804.6816734722815,19.936746717084123
3804.683988501318,19.988078850396438
3804.6863035298884,19.811305486875725
3804.6886185533367,19.922409792530694
3804.6909335763194,19.934917032470935
3804.6932485997677,20.1678974708695
3804.6955636227503,19.742342811845784
3804.6978786573745,19.96575401524803
3804.700193680357,19.951055560051103
3804.7025087038055,19.86662832081131
3804.704823726788,19.89631565375605
3804.707138749771,19.766763033111552
3804.7094537848607,19.863734318384036
3804.7117688078433,19.868966811637108
3804.714083830826,19.87492618470187
3804.7163988542743,19.80716760577816
3804.718713877257,19.997391863734585
3804.7210289002396,19.86795158099607
3804.7233439353295,19.941949462135888
3804.725658958312,19.772938218491653
3804.727973981295,20.03184273233267
3804.730289004743,19.992184641856575
3804.7326040277258,19.966652909069342
3804.734919056762,19.76258524649528
3804.7372340857983,20.044794859718387
3804.739549108781,19.933811351924124
3804.7418641317636,19.941197351308336
3804.744179155212,19.73518373400339
3804.7464941781946,19.912977520810895
3804.748809207231,20.306516837262752
3804.751124236267,19.94214178912508
3804.7534392592497,19.842391848665216
3804.7557542822324,19.975413712027237
3804.7580693056807,20.122367666039587
3804.7603843286633,19.686671136701108
3804.7626993576996,20.03380221927039
3804.765014386736,19.943430590465507
3804.7673294097185,19.774301652564652
3804.769644432701,19.670212916014435
3804.7719594561495,19.82760382290559
3804.774274479132,19.772777082152288
3804.776589502115,20.025466354455464
3804.778904531151,20.126934643219794
3804.7812195601873,19.711037504734197
3804.78353458317,19.901893758607457
3804.7858496066183,20.015674966562443
3804.788164629601,19.948579245625975
3804.7904796525836,19.80188867457969
3804.792794676032,20.014514990905308
3804.795109710656,19.834081683014837
3804.7974247336388,19.962566785538215
3804.799739757087,19.98640186447935
3804.8020547800697,19.93934543217318
3804.8043698030524,19.846764385245233
3804.8066848265007,19.99498195481211
3804.8089998494834,19.979196990624743
3804.8113148841076,19.999327942040527
3804.813629907556,19.91518901351509
3804.8159449305385,19.984803789865683
3804.818259953521,19.83943928014027
3804.8205749769695,19.85085888174811
3804.822889999952,19.994813582400297
3804.825205022935,20.00777477397274
3804.827520051971,19.933749402546415
3804.8298350810073,19.877891170378497
3804.83215010399,20.100954901110075
3804.8344651274383,19.93032069115391
3804.836780150421,19.802718609909046
3804.8390951734036,19.815949543044294
3804.841410196852,19.852319110890626
3804.8437252198346,19.898305054864494
3804.846040248871,19.874068208942322
3804.848355277907,19.972044081446885
3804.8506703008898,19.97482140103007
3804.8529853238724,19.831952972064165
3804.8553003473207,19.841186336226954
3804.8576153703034,19.89016820143122
3804.859930393286,19.980539103591592
3804.8622454167344,19.83684887713733
3804.864560439717,19.9768819475356
3804.8668754687533,19.843716694090947
3804.8691904977895,19.958368941978758
3804.871505520772,19.819361927647474
3804.8738205442205,19.831800853243006
3804.876135567203,19.83252171467162
3804.878450590186,19.91742817510189
3804.880765613634,19.884540861761288
3804.883080636617,19.958319865331223
3804.8853956595995,19.912375656882645
3804.8877106830478,19.903392681951207
3804.8900257116184,19.986589145686757
3804.8923407406546,19.840554324058285
3804.894655764103,19.761482652380685
3804.8969707870856,20.07413729867649
3804.8992858100682,19.618898254779946
3804.9016008335166,19.96935051015458
3804.903915856499,19.896756377138008
3804.906230879482,20.082535456131563
3804.90854590293,19.90150825549756
3804.910860925913,20.11731444911252
3804.913175954949,19.910515328990943
3804.9154909779318,19.896711863707573
3804.917806006968,19.985202069583128
3804.9201210299507,20.164106906817633
3804.922436053399,19.802845640817917
3804.9247510763817,19.793677894726287
3804.9270660993643,19.725511162119574
3804.9293811228126,19.98695838412928
3804.9316961457953,19.764127417770247
